NOTA_CN,NOTA_MT,NOTA_LC,NOTA_CH,NOTA_REDACAO,nota_final
460.4,575.0,549.0,538.5,680.0,560.58
582.2,688.6,575.6,601.4,640.0,617.5600000000001
515.0,564.8,545.8,475.9,560.0,532.3
461.7,626.1,492.6,580.0,520.0,536.08
590.7,711.2,589.5,607.0,680.0,635.6800000000001
759.2,870.1,678.4,775.5,940.0,804.6400000000001
521.0,671.6,499.0,493.1,660.0,568.9399999999999
580.0,613.5,589.7,611.2,820.0,642.88
559.9,666.1,672.5,657.6,840.0,679.22
608.9,729.8,611.3,648.2,680.0,655.64
488.2,548.1,401.2,407.5,600.0,489.0
451.7,472.6,537.3,488.0,660.0,521.92
598.5,810.0,517.3,553.0,680.0,631.76
509.9,695.5,537.8,667.7,540.0,590.1800000000001
620.3,762.6,594.0,721.4,620.0,663.6600000000001
427.5,641.7,497.1,476.2,400.0,488.5
447.5,476.2,451.8,505.5,540.0,484.2
507.4,468.9,449.8,426.2,540.0,478.46000000000004
702.1,765.3,652.5,615.6,0.0,547.1
501.9,365.0,417.5,443.5,420.0,429.58000000000004
509.5,678.4,461.6,504.9,680.0,566.88
559.6,582.6,590.6,680.9,680.0,618.74
660.7,734.4,665.0,744.2,900.0,740.86
593.5,605.9,610.9,647.1,580.0,607.48
467.9,573.5,548.8,439.2,720.0,549.88
434.2,530.6,448.5,394.4,580.0,477.53999999999996
541.7,662.3,629.1,561.5,760.0,630.92
550.6,654.9,597.6,562.0,680.0,609.02
493.5,717.8,575.7,588.5,580.0,591.1
428.2,480.6,386.3,399.1,320.0,402.84
527.7,655.7,446.6,513.0,740.0,576.6
583.5,580.0,598.1,614.6,600.0,595.24
542.1,563.1,581.3,542.3,600.0,565.76
462.5,596.7,569.3,526.6,640.0,559.02
481.3,398.7,431.1,356.7,360.0,405.56
416.9,398.7,431.7,399.5,800.0,489.36
380.0,389.1,488.6,443.1,340.0,408.16
480.6,381.0,526.5,582.2,400.0,474.06000000000006
568.7,506.4,597.5,622.8,640.0,587.0799999999999
633.6,771.8,540.6,588.7,840.0,674.9399999999999
420.7,475.2,527.2,504.8,740.0,533.5799999999999
478.7,631.5,501.7,496.8,760.0,573.74
433.0,404.7,429.4,461.2,480.0,441.66
474.6,484.0,497.6,479.8,560.0,499.2
578.1,652.4,533.6,611.4,680.0,611.1
489.3,497.8,506.5,535.6,620.0,529.8399999999999
465.2,504.2,552.6,551.7,540.0,522.74
628.8,776.4,641.1,709.1,860.0,723.0799999999999
450.1,507.1,450.0,487.5,480.0,474.93999999999994
588.6,731.5,575.2,593.0,800.0,657.6600000000001
487.6,511.0,590.2,623.3,660.0,574.4200000000001
541.0,598.4,576.4,597.9,580.0,578.74
409.3,597.3,465.6,417.6,560.0,489.9599999999999
574.6,689.3,585.9,573.1,760.0,636.58
559.2,631.3,469.7,578.5,900.0,627.74
544.8,601.0,500.5,509.0,400.0,511.06000000000006
444.6,605.5,519.4,515.0,800.0,576.9
644.4,710.6,623.6,695.6,700.0,674.8399999999999
461.3,567.9,467.2,499.5,640.0,527.1800000000001
480.8,714.2,602.6,631.2,900.0,665.76
510.0,590.4,564.7,634.3,720.0,603.88
554.6,514.8,404.1,382.8,560.0,483.26000000000005
525.5,715.8,552.8,543.5,880.0,643.52
606.0,658.5,604.7,672.4,760.0,660.3199999999999
422.3,468.7,470.5,378.1,520.0,451.91999999999996
623.7,723.6,537.2,582.0,900.0,673.3
492.2,435.9,562.3,476.7,500.0,493.41999999999996
456.2,583.7,436.1,426.9,560.0,492.58000000000004
486.0,564.0,585.4,538.7,680.0,570.82
443.5,544.7,500.3,432.8,260.0,436.26000000000005
523.9,472.7,525.3,493.0,500.0,502.9799999999999
647.6,469.0,616.5,616.8,620.0,593.9799999999999
463.5,409.5,510.4,437.7,640.0,492.2200000000001
437.2,520.5,543.5,509.9,640.0,530.22
652.9,568.6,639.3,684.9,840.0,677.14
529.4,670.1,507.5,505.7,520.0,546.54
473.2,511.2,484.6,519.9,580.0,513.78
467.6,579.4,559.5,540.0,580.0,545.3
539.0,516.5,515.6,547.1,400.0,503.64
583.2,657.3,585.7,597.3,580.0,600.7
666.8,708.1,616.2,638.1,740.0,673.84
418.6,561.2,539.3,501.5,660.0,536.12
437.4,528.1,527.0,488.2,580.0,512.14
531.4,619.6,451.6,501.5,640.0,548.8199999999999
512.7,573.2,531.5,546.7,760.0,584.82
514.6,647.0,588.7,484.9,580.0,563.04
543.7,617.2,597.5,564.4,560.0,576.5600000000001
382.7,586.7,389.5,435.6,480.0,454.9
523.3,468.5,575.9,597.2,600.0,552.9799999999999
456.3,445.7,495.3,452.6,0.0,369.98
388.1,419.6,438.6,397.0,440.0,416.66
569.5,699.1,611.2,618.3,640.0,627.62
627.5,702.2,688.7,717.1,800.0,707.1
490.9,447.0,480.7,564.7,700.0,536.6600000000001
427.1,632.7,553.0,396.5,0.0,401.86
460.9,645.1,508.7,519.7,440.0,514.88
461.7,498.0,542.4,617.1,580.0,539.8399999999999
470.2,410.8,545.6,436.4,660.0,504.6
535.9,741.3,389.5,675.6,740.0,616.4599999999999
647.4,662.2,537.8,619.9,560.0,605.4599999999999
503.8,550.2,565.6,608.5,540.0,553.62
459.7,575.1,497.4,444.6,520.0,499.35999999999996
654.9,742.9,612.8,691.9,740.0,688.5
347.7,401.1,460.1,424.2,540.0,434.62000000000006
701.9,769.0,511.1,691.4,700.0,674.6800000000001
481.6,533.0,440.1,439.2,660.0,510.78000000000003
463.9,499.6,468.1,399.8,560.0,478.2799999999999
593.5,640.1,586.4,620.2,840.0,656.04
504.8,623.6,548.0,579.9,820.0,615.26
499.8,503.7,542.6,518.3,500.0,512.8799999999999
437.0,449.5,487.8,444.6,460.0,455.78000000000003
627.4,763.5,576.9,591.0,720.0,655.76
569.8,737.9,602.3,631.7,520.0,612.3399999999999
548.8,608.2,652.1,656.5,640.0,621.12
455.4,453.9,463.0,510.0,680.0,512.46
355.7,489.0,474.9,448.2,560.0,465.56000000000006
582.1,533.9,486.6,541.3,540.0,536.78
446.1,507.6,459.6,436.6,580.0,485.98
569.5,660.1,538.3,575.5,760.0,620.68
399.9,684.8,485.9,565.4,400.0,507.2
388.0,456.5,361.2,407.3,0.0,322.6
497.7,633.1,603.3,495.0,800.0,605.8199999999999
423.1,465.6,383.3,406.3,360.0,407.65999999999997
415.3,559.2,463.9,405.5,660.0,500.78000000000003
440.0,379.5,413.4,507.1,600.0,468.0
427.6,553.0,379.0,553.3,540.0,490.5799999999999
399.6,413.4,493.1,499.0,760.0,513.02
490.4,683.1,470.7,568.0,780.0,598.4399999999999
507.2,609.7,482.2,512.3,600.0,542.28
611.0,778.8,591.4,668.6,760.0,681.9599999999999
449.0,389.5,438.2,492.6,620.0,477.86
528.8,573.9,589.7,583.2,840.0,623.12
573.1,540.3,585.4,627.1,760.0,617.1800000000001
574.1,757.1,524.9,601.5,680.0,627.52
528.3,553.3,580.6,582.5,640.0,576.9399999999999
375.4,422.7,385.7,422.1,460.0,413.18
449.9,439.4,370.1,378.6,580.0,443.6
463.6,504.1,574.6,632.8,360.0,507.0200000000001
360.4,389.4,480.7,418.6,600.0,449.82
429.4,464.6,493.7,379.6,600.0,473.46000000000004
521.3,571.9,477.4,570.8,760.0,580.28
493.7,618.4,563.1,554.0,520.0,549.8399999999999
443.1,594.4,576.9,633.6,580.0,565.6
553.3,584.3,567.6,562.7,700.0,593.5799999999999
477.4,482.6,448.4,372.9,340.0,424.26000000000005
484.7,495.6,573.3,553.1,820.0,585.3399999999999
597.9,650.0,513.0,633.7,760.0,630.9200000000001
417.9,614.4,473.4,441.2,360.0,461.37999999999994
493.2,547.6,502.6,640.3,560.0,548.74
564.4,574.4,431.3,576.2,660.0,561.26
581.2,660.4,628.2,676.9,560.0,621.3399999999999
534.6,685.5,583.9,617.2,840.0,652.24
547.0,664.6,631.1,622.1,600.0,612.9599999999999
512.9,487.2,493.1,531.1,640.0,532.8599999999999
513.3,584.8,423.6,370.4,540.0,486.41999999999996
466.2,493.8,535.4,409.5,560.0,492.98
482.4,677.5,520.8,449.8,640.0,554.1
438.0,634.7,353.0,379.1,0.0,360.96000000000004
579.4,735.9,550.3,615.8,580.0,612.28
468.6,390.3,449.2,444.5,640.0,478.5200000000001
506.2,458.9,617.8,678.4,560.0,564.26
577.9,550.4,614.2,564.2,660.0,593.3399999999999
559.6,631.9,558.9,591.7,520.0,572.4200000000001
451.5,543.0,525.9,512.6,600.0,526.6
410.8,571.8,522.9,511.0,560.0,515.3
573.8,637.3,536.8,514.3,560.0,564.4399999999999
521.0,570.5,535.6,585.5,820.0,606.52
681.7,757.5,595.4,654.3,760.0,689.78
480.5,433.4,509.0,446.7,580.0,489.9200000000001
582.8,654.0,478.2,576.0,660.0,590.2
501.2,392.8,432.2,555.4,700.0,516.3199999999999
514.8,389.7,541.9,534.1,620.0,520.1
435.5,596.9,439.6,383.5,520.0,475.1
542.0,547.6,577.8,611.9,600.0,575.8599999999999
457.1,619.9,577.4,606.0,760.0,604.08
557.9,684.7,608.5,735.7,740.0,665.36
495.9,544.7,493.7,349.8,440.0,464.82
461.1,609.4,535.7,432.6,720.0,551.76
512.2,516.8,544.7,511.9,640.0,545.12
532.8,438.0,522.3,553.2,620.0,533.26
396.0,419.0,485.6,468.1,900.0,533.74
402.5,439.5,490.1,516.0,500.0,469.62
563.5,710.1,566.5,615.0,660.0,623.02
436.2,569.2,518.5,484.9,500.0,501.76000000000005
531.8,598.1,583.1,615.8,580.0,581.76
353.0,408.5,340.3,428.4,480.0,402.03999999999996
454.0,389.3,449.9,379.8,440.0,422.6
632.4,579.6,531.9,547.7,620.0,582.32
397.1,458.3,516.1,449.2,520.0,468.14
530.0,498.0,475.1,400.6,580.0,496.73999999999995
467.5,605.1,521.4,410.8,600.0,520.96
559.3,646.1,448.1,516.4,740.0,581.98
628.7,682.2,588.5,629.5,560.0,617.78
577.4,664.0,526.7,633.2,820.0,644.26
454.0,554.9,545.2,538.0,560.0,530.42
575.1,601.4,557.7,595.5,640.0,593.9399999999999
393.6,454.7,416.6,448.7,580.0,458.7200000000001
524.6,513.9,543.2,523.5,880.0,597.04
399.9,383.2,352.6,382.9,520.0,407.71999999999997
460.3,449.3,502.1,561.6,580.0,510.66
514.1,589.1,526.6,577.1,880.0,617.38
406.3,470.5,382.3,449.3,440.0,429.67999999999995
569.2,659.6,582.5,589.3,640.0,608.1200000000001
526.2,557.1,517.5,543.8,420.0,512.9200000000001
422.7,467.2,579.9,516.8,580.0,513.3199999999999
418.7,500.4,404.3,356.6,400.0,416.0
474.9,529.6,535.2,439.9,600.0,515.92
591.3,671.4,555.1,643.1,640.0,620.18
467.2,550.6,433.1,506.6,580.0,507.5
496.4,519.5,534.4,579.8,560.0,538.02
616.9,810.5,461.3,748.2,700.0,667.38
513.7,518.4,504.4,603.6,680.0,564.02
421.2,562.1,498.7,476.5,500.0,491.7
450.7,475.9,543.8,557.6,700.0,545.6
576.6,648.8,517.0,446.7,520.0,541.8199999999999
493.2,484.6,542.1,497.2,600.0,523.4200000000001
583.0,688.0,561.1,591.3,720.0,628.68
440.3,540.8,480.3,438.4,620.0,503.9599999999999
462.9,443.9,449.1,506.1,660.0,504.4
485.2,613.0,522.4,507.8,580.0,541.6800000000001
524.9,653.3,564.9,554.1,660.0,591.4399999999999
619.3,662.2,640.4,698.5,840.0,692.08
662.3,686.5,599.9,627.1,720.0,659.16
659.0,676.5,536.9,616.0,700.0,637.6800000000001
537.2,431.5,544.9,472.9,660.0,529.3
451.7,399.6,424.7,333.2,520.0,425.84
532.8,701.6,546.0,477.5,700.0,591.58
503.9,675.0,509.6,557.8,600.0,569.26
607.2,637.5,607.2,693.9,580.0,625.1600000000001
344.0,378.2,417.6,391.6,560.0,418.28000000000003
430.2,518.8,454.7,364.0,540.0,461.53999999999996
587.8,591.8,584.8,622.3,860.0,649.3399999999999
501.3,416.1,512.1,476.1,620.0,505.12
462.5,561.0,507.0,515.7,540.0,517.24
572.4,502.0,556.2,511.7,0.0,428.46000000000004
525.3,683.9,521.2,630.1,740.0,620.1
502.0,457.2,567.2,334.2,560.0,484.12000000000006
463.9,576.8,578.2,604.7,640.0,572.72
396.9,558.7,509.0,582.8,800.0,569.4799999999999
584.7,719.7,577.0,640.6,600.0,624.4
485.8,744.0,567.6,514.2,840.0,630.32
565.2,689.8,583.6,680.8,640.0,631.8799999999999
570.9,647.9,586.9,645.4,800.0,650.22
469.2,451.5,544.2,482.5,560.0,501.48
457.2,440.7,323.7,409.4,560.0,438.2
438.5,485.5,422.0,387.9,480.0,442.78000000000003
575.1,703.1,594.1,587.2,940.0,679.9
461.4,410.6,514.5,518.6,660.0,513.02
442.0,692.1,539.0,525.6,900.0,619.74
527.1,419.6,532.8,515.3,540.0,506.96000000000004
463.4,494.0,486.2,401.5,620.0,493.02
665.0,630.8,630.4,701.2,600.0,645.4799999999999
392.4,514.4,469.4,451.2,500.0,465.4799999999999
610.7,709.3,556.5,612.8,600.0,617.86
429.9,410.3,477.0,398.5,0.0,343.14
428.7,413.3,573.0,502.5,580.0,499.5
487.0,529.4,579.7,669.8,800.0,613.18
643.1,705.5,642.0,620.9,720.0,666.3
488.8,510.7,538.2,495.8,660.0,538.7
655.6,693.2,606.3,616.8,840.0,682.38
427.0,400.4,497.2,406.6,580.0,462.23999999999995
452.6,513.2,557.4,576.4,580.0,535.92
420.9,453.5,383.7,549.5,840.0,529.52
450.5,412.1,471.9,509.8,460.0,460.86
625.3,699.9,624.5,645.3,660.0,651.0
519.8,670.6,485.3,500.7,480.0,531.28
521.1,427.9,550.5,614.9,760.0,574.88
400.5,441.4,423.4,460.1,520.0,449.08000000000004
465.8,684.5,588.5,614.1,780.0,626.58
431.1,554.2,451.4,430.8,560.0,485.5
506.4,628.2,622.1,686.5,660.0,620.64
537.0,570.7,510.1,578.6,620.0,563.28
549.9,660.0,594.7,617.2,740.0,632.36
356.6,454.5,410.3,363.5,0.0,316.98
587.0,587.1,571.3,615.7,0.0,472.21999999999997
706.2,802.1,691.2,703.0,760.0,732.5
438.6,552.3,534.3,494.7,680.0,539.9799999999999
515.3,408.0,414.8,421.5,600.0,471.91999999999996
650.4,741.6,620.3,648.1,640.0,660.08
650.5,658.8,573.2,634.1,580.0,619.3199999999999
502.9,637.6,578.8,521.0,760.0,600.0600000000001
582.9,568.6,580.9,592.5,600.0,584.98
457.5,507.0,448.1,562.1,700.0,534.9399999999999
569.6,681.7,542.3,614.1,620.0,605.5400000000001
470.3,404.6,456.5,418.9,680.0,486.06000000000006
408.1,523.1,540.5,505.9,840.0,563.52
474.2,485.8,587.5,515.1,0.0,412.52
561.4,546.4,550.0,452.2,760.0,574.0
483.9,457.7,448.2,398.8,560.0,469.71999999999997
628.3,705.7,587.7,634.0,660.0,643.14
399.5,374.6,467.1,418.7,400.0,411.98
475.0,459.5,482.8,498.4,440.0,471.14
498.3,474.5,523.4,588.5,460.0,508.93999999999994
500.4,549.8,508.9,528.3,740.0,565.4799999999999
488.2,487.8,585.6,645.7,740.0,589.46
589.3,687.2,570.1,630.7,700.0,635.46
427.8,434.3,403.8,473.9,440.0,435.96000000000004
568.2,512.6,598.1,646.0,800.0,624.98
594.3,687.2,537.9,572.6,640.0,606.4
629.8,769.3,620.8,600.4,660.0,656.06
553.1,705.9,594.0,635.9,600.0,617.78
609.9,689.7,625.5,627.0,740.0,658.42
541.7,542.6,611.0,648.9,620.0,592.84
608.5,641.0,614.9,582.3,720.0,633.3399999999999
614.6,585.1,602.9,614.5,760.0,635.42
469.3,516.8,521.8,489.3,380.0,475.43999999999994
541.0,620.4,654.0,654.7,580.0,610.0200000000001
498.4,572.8,571.1,602.3,580.0,564.9199999999998
507.4,564.2,486.4,584.3,800.0,588.46
395.7,414.3,506.4,375.7,440.0,426.4200000000001
565.0,661.4,600.4,570.6,600.0,599.48
473.8,511.3,491.4,364.0,480.0,464.1
398.6,602.3,414.0,374.3,420.0,441.84
414.8,541.9,539.3,607.7,700.0,560.74
469.0,602.8,425.1,438.5,620.0,511.08000000000004
591.3,695.5,665.0,685.2,780.0,683.4
564.5,718.6,573.0,597.1,520.0,594.64
491.4,524.6,576.0,584.6,580.0,551.3199999999999
594.5,648.5,536.6,565.8,640.0,597.0799999999999
524.3,589.7,607.2,593.1,620.0,586.86
614.5,613.2,510.1,563.8,620.0,584.32
529.3,584.0,542.1,563.5,620.0,567.78
407.8,474.1,404.9,407.2,460.0,430.8
475.1,566.3,536.7,585.4,500.0,532.7
575.2,642.8,559.9,648.4,800.0,645.26
440.7,490.1,533.7,561.0,700.0,545.1
520.7,363.3,507.6,503.3,540.0,486.9799999999999
618.5,726.0,561.5,650.7,840.0,679.3399999999999
577.5,591.4,534.1,529.1,620.0,570.42
516.6,497.8,532.1,566.4,620.0,546.58
494.3,600.4,579.0,549.0,620.0,568.54
606.0,527.1,399.9,557.4,620.0,542.08
537.8,705.1,565.1,586.8,800.0,638.96
597.4,752.0,644.3,649.9,800.0,688.72
512.4,620.5,511.8,421.1,700.0,553.1600000000001
457.6,474.1,521.2,414.5,720.0,517.48
485.5,629.1,477.6,550.2,600.0,548.4799999999999
479.3,594.2,500.7,435.9,580.0,518.02
537.0,595.6,543.4,576.2,540.0,558.4399999999999
436.3,498.9,498.1,441.9,560.0,487.0400000000001
439.0,495.5,531.5,523.6,760.0,549.92
570.2,599.6,551.3,575.4,620.0,583.3
405.0,551.2,476.7,456.0,600.0,497.78000000000003
423.4,592.4,484.6,427.5,700.0,525.58
432.2,559.8,554.5,601.5,580.0,545.6
441.0,600.2,542.6,543.4,600.0,545.44
662.9,685.2,719.5,720.6,960.0,749.64
503.9,592.5,513.4,546.8,580.0,547.32
626.3,621.6,546.6,629.9,560.0,596.88
551.5,403.0,566.7,613.8,660.0,559.0
497.0,530.3,463.1,473.1,580.0,508.7
479.0,632.0,402.3,554.4,540.0,521.54
450.4,506.6,343.2,465.0,540.0,461.03999999999996
604.0,687.9,593.0,631.1,460.0,595.2
511.5,560.4,497.4,599.8,860.0,605.82
487.0,482.7,558.4,561.1,460.0,509.84
668.5,748.4,586.0,631.0,820.0,690.78
425.7,492.9,538.6,571.6,600.0,525.76
487.7,498.3,493.2,554.6,560.0,518.76
612.4,601.3,563.0,557.4,660.0,598.8199999999999
593.1,478.6,586.2,602.6,780.0,608.1
440.6,554.2,434.3,428.1,440.0,459.44000000000005
498.4,423.0,521.3,488.0,560.0,498.14
444.0,399.4,528.7,518.9,320.0,442.2
424.6,601.4,499.6,470.0,480.0,495.12
635.8,695.9,560.6,508.1,740.0,628.0799999999999
481.7,497.2,582.6,602.3,580.0,548.76
426.1,443.9,442.8,568.1,620.0,500.18
550.9,527.0,599.5,627.2,720.0,604.9200000000001
410.5,517.3,551.1,570.1,660.0,541.8
480.5,442.3,511.6,597.1,600.0,526.3
709.2,818.6,698.2,718.0,860.0,760.8
500.8,542.6,592.8,596.9,600.0,566.62
456.2,416.3,518.3,514.8,600.0,501.12
597.7,603.7,601.8,655.2,840.0,659.6800000000001
373.9,541.7,446.3,490.3,780.0,526.4399999999999
353.5,464.7,400.7,413.7,480.0,422.5200000000001
588.7,614.7,547.3,677.6,720.0,629.6600000000001
573.3,541.6,601.8,605.3,560.0,576.4
557.9,669.7,553.9,573.9,720.0,615.08
574.9,558.7,520.0,472.6,600.0,545.24
359.5,448.3,490.9,529.3,600.0,485.6
465.9,373.2,455.2,454.9,620.0,473.84
625.0,763.1,626.4,630.0,820.0,692.9
432.4,397.4,485.9,533.1,480.0,465.75999999999993
591.8,466.5,607.6,577.3,760.0,600.64
450.7,495.3,551.8,532.2,660.0,538.0
551.1,647.9,595.0,635.6,720.0,629.92
500.3,566.5,557.1,615.2,840.0,615.82
412.9,561.9,505.3,478.6,740.0,539.74
490.0,465.3,486.0,436.8,520.0,479.62
397.1,572.9,488.7,424.5,520.0,480.64
489.5,611.2,483.6,510.5,540.0,526.96
477.4,444.0,396.3,544.9,420.0,456.52
568.2,613.0,470.1,535.5,580.0,553.36
644.6,750.7,569.4,593.2,660.0,643.5800000000002
422.1,493.4,523.3,500.1,540.0,495.78000000000003
455.8,608.2,552.1,549.9,540.0,541.2
553.5,640.0,568.3,567.1,560.0,577.78
575.7,707.3,563.7,698.2,820.0,672.98
563.2,608.2,632.3,626.1,560.0,597.96
410.6,373.0,369.8,353.6,380.0,377.4
538.6,509.8,488.3,521.6,560.0,523.6600000000001
429.0,496.1,419.8,482.5,620.0,489.48
516.8,573.2,563.2,589.4,520.0,552.52
508.7,563.0,562.7,554.3,660.0,569.74
584.3,659.9,575.2,570.9,500.0,578.06
501.0,549.0,549.3,597.5,520.0,543.36
556.2,558.8,475.9,387.7,600.0,515.72
455.0,505.3,421.4,506.3,200.0,417.6
645.0,762.8,604.4,651.0,860.0,704.64
489.7,557.8,532.0,493.5,600.0,534.6
572.0,500.3,637.9,675.6,760.0,629.16
467.0,445.9,533.5,611.3,540.0,519.54
410.8,529.5,475.6,527.8,780.0,544.74
582.7,469.7,561.2,565.8,580.0,551.88
669.9,791.1,564.1,604.2,680.0,661.86
447.0,569.9,513.8,553.7,520.0,520.8799999999999
460.0,472.2,508.6,420.8,600.0,492.32000000000005
435.7,522.8,519.5,491.4,580.0,509.88
581.5,606.6,610.8,621.6,600.0,604.1
647.6,747.4,624.2,664.5,620.0,660.74
466.6,519.1,460.8,414.8,520.0,476.26000000000005
584.8,581.6,529.9,370.6,0.0,413.38
632.3,680.1,656.6,638.4,920.0,705.48
691.5,766.6,665.4,708.6,880.0,742.42
616.9,718.7,610.6,644.8,740.0,666.2
443.7,434.9,461.5,539.7,560.0,487.96000000000004
464.1,510.4,515.9,556.9,640.0,537.46
481.7,449.1,515.5,488.3,580.0,502.91999999999996
574.6,686.0,607.5,661.0,540.0,613.8199999999999
579.0,623.9,580.5,608.1,560.0,590.3
411.5,373.6,507.2,569.6,700.0,512.38
550.6,642.7,562.9,542.8,620.0,583.8
547.9,496.0,545.9,574.5,560.0,544.86
638.7,619.9,622.7,654.0,820.0,671.0600000000001
479.7,530.4,407.7,407.5,460.0,457.06000000000006
503.1,506.8,517.6,569.3,480.0,515.36
464.8,584.7,474.3,487.3,520.0,506.21999999999997
569.7,428.6,600.5,554.1,600.0,550.58
590.1,678.3,557.3,561.6,620.0,601.46
440.1,517.6,473.8,349.9,560.0,468.28000000000003
463.3,613.6,570.3,597.6,780.0,604.96
491.5,556.0,518.3,533.1,700.0,559.78
477.7,479.3,414.2,530.2,540.0,488.28000000000003
431.6,457.6,336.5,355.5,460.0,408.24
509.9,590.3,467.9,524.4,460.0,510.5
431.1,490.7,610.5,565.8,480.0,515.62
476.2,553.7,511.0,480.3,800.0,564.24
564.4,458.6,637.3,601.3,600.0,572.3199999999999
399.7,539.8,587.2,625.5,480.0,526.4399999999999
424.6,424.4,448.7,425.7,500.0,444.68
519.6,546.5,601.2,609.1,700.0,595.28
487.7,618.9,517.1,555.4,600.0,555.8199999999999
578.6,508.4,589.6,600.7,560.0,567.46
445.3,383.7,528.6,466.1,560.0,476.73999999999995
503.5,647.5,503.8,520.2,560.0,547.0
561.8,672.6,575.7,564.2,560.0,586.86
368.4,463.5,429.2,562.1,520.0,468.64
428.4,368.3,427.8,533.2,380.0,427.53999999999996
470.7,486.6,333.9,414.4,700.0,481.12
446.3,454.6,559.0,517.5,860.0,567.48
646.2,719.5,637.1,668.5,760.0,686.26
604.3,703.0,493.5,668.2,920.0,677.8
463.3,399.3,504.2,436.9,640.0,488.73999999999995
481.0,563.5,521.5,531.3,760.0,571.46
533.6,692.6,584.2,591.1,540.0,588.3
574.8,552.1,468.9,528.1,680.0,560.78
475.2,472.8,453.2,534.2,480.0,483.08000000000004
447.5,399.9,555.0,444.9,820.0,533.46
544.5,498.9,469.9,550.7,620.0,536.8
374.5,389.2,392.7,485.8,560.0,440.43999999999994
435.2,462.8,441.1,450.5,380.0,433.91999999999996
550.6,692.8,596.1,661.0,900.0,680.1
415.5,406.1,403.4,419.0,340.0,396.8
541.9,619.2,496.3,486.5,540.0,536.78
487.1,404.5,408.1,383.6,420.0,420.66
384.5,594.2,513.1,579.5,500.0,514.26
382.4,395.3,413.9,438.7,720.0,470.06000000000006
442.1,427.1,410.6,423.4,480.0,436.64000000000004
520.2,470.0,518.8,482.4,480.0,494.28000000000003
646.1,833.6,619.3,666.3,520.0,657.0600000000001
565.8,646.4,476.7,477.5,580.0,549.28
628.2,718.5,574.5,608.5,740.0,653.9399999999999
598.7,685.0,581.1,586.0,800.0,650.1600000000001
478.8,472.0,515.6,461.7,660.0,517.6200000000001
406.9,407.7,377.8,454.3,440.0,417.34
474.2,428.9,462.1,560.9,560.0,497.21999999999997
501.0,617.2,426.5,345.6,540.0,486.06000000000006
476.0,424.5,573.6,625.0,560.0,531.8199999999999
405.7,385.4,421.1,452.1,440.0,420.85999999999996
477.5,615.8,318.9,489.3,420.0,464.3
428.9,433.8,438.4,492.6,440.0,446.73999999999995
435.7,448.3,441.2,445.9,600.0,474.21999999999997
429.1,594.4,549.1,413.8,640.0,525.28
572.9,782.5,576.9,652.6,640.0,644.98
574.3,719.0,581.4,551.5,560.0,597.24
677.5,789.0,627.8,617.0,740.0,690.26
459.0,731.4,534.4,556.0,680.0,592.1600000000001
556.3,549.8,595.8,657.2,520.0,575.8199999999999
413.1,630.6,522.6,394.7,900.0,572.2
520.8,603.9,505.3,549.4,500.0,535.8799999999999
357.5,475.3,435.4,444.3,580.0,458.5
527.2,561.4,561.9,656.0,620.0,585.3
471.6,543.7,429.3,416.0,600.0,492.12000000000006
604.3,721.9,581.0,686.2,720.0,662.68
519.4,486.9,569.4,437.5,820.0,566.64
510.5,450.4,541.0,568.6,640.0,542.1
415.3,433.0,489.4,440.7,520.0,459.67999999999995
745.2,879.1,671.7,735.4,880.0,782.28
521.2,590.3,525.6,485.2,440.0,512.4599999999999
574.0,656.8,634.3,654.5,920.0,687.92
682.0,722.1,638.1,692.6,900.0,726.9599999999999
574.2,572.2,488.1,591.3,580.0,561.1600000000001
583.8,538.0,542.8,548.2,600.0,562.5600000000001
504.8,443.0,515.8,395.3,580.0,487.7799999999999
427.3,466.2,557.4,568.4,740.0,551.86
493.9,473.0,429.6,546.0,440.0,476.5
386.5,457.2,490.1,465.6,460.0,451.88
455.6,625.9,412.6,391.9,620.0,501.2
473.6,684.8,536.1,556.6,560.0,562.22
562.0,699.1,585.5,642.1,820.0,661.74
471.4,494.9,442.1,481.5,680.0,513.98
453.8,386.3,499.5,425.7,520.0,457.06000000000006
602.4,511.3,628.4,719.8,600.0,612.3799999999999
414.6,511.5,468.0,492.0,520.0,481.21999999999997
440.4,459.7,461.7,553.0,760.0,534.96
547.2,418.5,516.8,466.5,560.0,501.8
561.9,603.4,467.6,416.6,700.0,549.9
400.8,499.2,512.7,473.9,680.0,513.3199999999999
730.3,772.3,691.2,832.5,920.0,789.26
580.2,573.0,573.5,678.2,620.0,604.98
536.6,644.6,541.2,585.9,820.0,625.6600000000001
557.9,649.4,555.7,635.6,700.0,619.72
630.9,449.7,615.8,620.9,680.0,599.4599999999999
421.7,471.7,602.0,555.0,600.0,530.08
583.6,674.0,415.3,503.0,780.0,591.18
548.3,545.6,503.5,527.1,740.0,572.9
457.4,499.3,470.9,419.7,640.0,497.46000000000004
505.2,508.6,532.3,415.1,640.0,520.24
579.5,640.7,547.5,585.6,840.0,638.6600000000001
508.7,698.5,502.4,584.7,640.0,586.86
379.6,448.8,500.4,553.1,600.0,496.38
583.1,770.0,536.0,562.9,620.0,614.4
515.7,647.4,516.1,483.8,600.0,552.6
370.2,443.8,457.3,484.7,560.0,463.2
473.7,434.8,505.6,509.3,420.0,468.67999999999995
570.5,643.6,592.8,601.1,580.0,597.6
